625, 526
627, 726
628, 826
629, 926
631, 136
632, 236
633, 336
634, 436
635, 536
637, 736
638, 836
639, 936
641, 146
642, 246
643, 346
644, 446
645, 546
647, 746
648, 846
649, 946
651, 156
652, 256
653, 356
654, 456
655, 556
657, 756
658, 856
659, 956
661, 166
662, 266
663, 366
664, 466
665, 566
667, 676
667, 766
668, 866
669, 696
669, 966
670, 760
671, 167
671, 176
671, 761
672, 267
672, 276
672, 762
673, 367
673, 376
673, 763
674, 467
674, 476
674, 764
675, 567
675, 576
675, 765
676, 667
676, 766
677, 767
677, 776
678, 768
678, 867
678, 876
679, 697
679, 769
679, 796
679, 967
679, 976
681, 186
682, 286
683, 386
684, 486
685, 586
687, 786
688, 886
689, 986
690, 960
691, 169
691, 196
691, 961
692, 269
692, 296
692, 962
693, 369
693, 396
693, 963
694, 469
694, 496
694, 964
695, 569
695, 596
695, 965
696, 669
696, 966
697, 679
697, 769
697, 796
697, 967
697, 976
698, 869
698, 896
698, 968
699, 969
699, 996
701, 107
702, 207
703, 307
704, 407
705, 507
706, 607
708, 807
709, 907
714, 417
716, 617
719, 917
721, 127
722, 227
723, 327
724, 427
725, 527
726, 627
728, 827
729, 927
731, 137
732, 237
733, 337
734, 437
735, 537
736, 637
738, 837
739, 937
741, 147
742, 247
743, 347
744, 447
745, 547
746, 647
748, 847
749, 947
751, 157
752, 257
753, 357
754, 457
755, 557
756, 657
758, 857
759, 957
760, 670
761, 167
761, 176
761, 671
762, 267
762, 276
762, 672
763, 367
763, 376
763, 673
764, 467
764, 476
764, 674
765, 567
765, 576
765, 675
766, 667
766, 676
767, 677
767, 776
768, 678
768, 867
768, 876
769, 679
769, 697
769, 796
769, 967
769, 976
771, 177
772, 277
773, 377
774, 477
775, 577
776, 677
776, 767
778, 877
779, 797
779, 977
781, 187
782, 287
783, 387
784, 487
785, 587
786, 687
788, 887
789, 987
790, 970
791, 179
791, 197
791, 971
792, 279
792, 297
792, 972
793, 379
793, 397
793, 973
794, 479
794, 497
794, 974
795, 579
795, 597
795, 975
796, 679
796, 697
796, 769
796, 967
796, 976
797, 779
797, 977
798, 879
798, 897
798, 978
799, 979
799, 997
801, 108
802, 208
803, 308
804, 408
805, 508
806, 608
807, 708
809, 908
821, 128
822, 228
823, 328
824, 428
825, 528
826, 628
827, 728
829, 928
831, 138
832, 238
833, 338
834, 438
835, 538
836, 638
837, 738
839, 938
841, 148
842, 248
843, 348
844, 448
845, 548
846, 648
847, 748
849, 948
851, 158
852, 258
853, 358
854, 458
855, 558
856, 658
857, 758
859, 958
861, 168
862, 268
863, 368
864, 468
865, 568
866, 668
867, 678
867, 768
867, 876
869, 698
869, 896
869, 968
871, 178
872, 278
873, 378
874, 478
875, 578
876, 678
876, 768
876, 867
877, 778
879, 798
879, 897
879, 978
881, 188
882, 288
883, 388
884, 488
885, 588
886, 688
887, 788
889, 988
891, 198
892, 298
893, 398
894, 498
895, 598
896, 698
896, 869
896, 968
897, 798
897, 879
897, 978
899, 998
901, 109
902, 209
903, 309
904, 409
905, 509
906, 609
907, 709
908, 809
914, 419
916, 619
917, 719
921, 129
922, 229
923, 329
924, 429
925, 529
926, 629
927, 729
928, 829
931, 139
932, 239
933, 339
934, 439
935, 539
936, 639
937, 739
938, 839
941, 149
942, 249
943, 349
944, 449
945, 549
946, 649
947, 749
948, 849
951, 159
952, 259
953, 359
954, 459
955, 559
956, 659
957, 759
958, 859
960, 690
961, 169
961, 196
961, 691
962, 269
962, 296
962, 692
963, 369
963, 396
963, 693
964, 469
964, 496
964, 694
965, 569
965, 596
965, 695
966, 669
966, 696
967, 679
967, 697
967, 769
967, 796
967, 976
968, 698
968, 869
968, 896
969, 699
969, 996
970, 790
971, 179
971, 197
971, 791
972, 279
972, 297
972, 792
973, 379
973, 397
973, 793
974, 479
974, 497
974, 794
975, 579
975, 597
975, 795
976, 679
976, 697
976, 769
976, 796
976, 967
977, 779
977, 797
978, 798
978, 879
978, 897
979, 799
979, 997
981, 189
982, 289
983, 389
984, 489
985, 589
986, 689
987, 789
988, 889
991, 199
992, 299
993, 399
994, 499
995, 599
996, 699
996, 969
997, 799
997, 979
998, 899
1002, 2001
1003, 3001
1004, 4001
1012, 2011
1022, 2021
1023, 3021
1024, 4021
1032, 2031
1033, 3031
1034, 4031
1042, 2041
1043, 3041
1044, 4041
1052, 2051
1053, 3051
1054, 4051
1062, 2061
1063, 3061
1064, 4061
1067, 1076
1069, 1096
1072, 2071
1073, 3071
1074, 4071
1076, 1067
1079, 1097
1082, 2081
1083, 3081
1084, 4081
1092, 2091
1093, 3091
1094, 4091
1096, 1069
1097, 1079
1102, 1201
1102, 2101
1103, 1301
1103, 3101
1104, 1401
1104, 4101
1105, 1501
1106, 1601
1107, 1701
1108, 1801
1109, 1901
1112, 1211
1112, 2111
1122, 1221
1122, 2121
1123, 1321
1123, 3121
1124, 1421
1124, 4121
1125, 1521
1126, 1621
1127, 1721
1128, 1821
1129, 1921
1132, 1231
1132, 2131
1133, 1331
1133, 3131
1134, 1431
1134, 4131
1135, 1531
1136, 1631
1137, 1731
1138, 1831
1139, 1931
1142, 1241
1142, 2141
1143, 1341
1143, 3141
1144, 1441
1144, 4141
1145, 1541
1146, 1641
1147, 1741
1148, 1841
1149, 1941
1152, 1251
1152, 2151
1153, 1351
1153, 3151
1154, 1451
1154, 4151
1155, 1551
1156, 1651
1157, 1751
1158, 1851
1159, 1951
1162, 1261
1162, 2161
1163, 1361
1163, 3161
1164, 1461
1164, 4161
1165, 1561
1166, 1661
1167, 1176
1167, 1671
1167, 1761
1168, 1861
1169, 1196
1169, 1691
1169, 1961
1172, 1271
1172, 2171
1173, 1371
1173, 3171
1174, 1471
1174, 4171
1175, 1571
1176, 1167
1176, 1671
1176, 1761
1177, 1771
1178, 1871
1179, 1197
1179, 1791
1179, 1971
1182, 1281
1182, 2181
1183, 1381
1183, 3181
1184, 1481
1184, 4181
1185, 1581
1186, 1681
1187, 1781
1188, 1881
1189, 1981
1192, 1291
1192, 2191
1193, 1391
1193, 3191
1194, 1491
1194, 4191
1195, 1591
1196, 1169
1196, 1691
1196, 1961
1197, 1179
1197, 1791
1197, 1971
1198, 1891
1199, 1991
1200, 2100
1201, 1102
1201, 2101
1202, 2102
1202, 2201
1203, 1302
1203, 2103
1203, 2301
1203, 3102
1203, 3201
1204, 1402
1204, 2104
1204, 2401
1204, 4102
1204, 4201
1205, 1502
1205, 2105
1205, 2501
1206, 1602
1206, 2106
1206, 2601
1207, 1702
1207, 2107
1207, 2701
1208, 1802
1208, 2108
1208, 2801
1209, 1902
1209, 2109
1209, 2901
1210, 2110
1211, 1112
1211, 2111
1212, 2112
1212, 2211
1213, 2113
1214, 2114
1215, 2115
1216, 2116
1217, 2117
1218, 2118
1219, 2119
1220, 2120
1221, 1122
1221, 2121
1222, 2122
1222, 2221
1223, 1322
1223, 2123
1223, 2321
1223, 3122
1223, 3221
1224, 1422
1224, 2124
1224, 2421
1224, 4122
1224, 4221
1225, 1522
1225, 2125
1225, 2521
1226, 1622
1226, 2126
1226, 2621
1227, 1722
1227, 2127
1227, 2721
1228, 1822
1228, 2128
1228, 2821
1229, 1922
1229, 2129
1229, 2921
1230, 2130
1231, 1132
1231, 2131
1232, 2132
1232, 2231
1233, 1332
1233, 2133
1233, 2331
1233, 3132
1233, 3231
1234, 1432
1234, 2134
1234, 2431
1234, 4132
1234, 4231
1235, 1532
1235, 2135
1235, 2531
1236, 1632
1236, 2136
1236, 2631
1237, 1732
1237, 2137
1237, 2731
1238, 1832
1238, 2138
1238, 2831
1239, 1932
1239, 2139
1239, 2931
1240, 2140
1241, 1142
1241, 2141
1242, 2142
1242, 2241
1243, 1342
1243, 2143
1243, 2341
1243, 3142
1243, 3241
1244, 1442
1244, 2144
1244, 2441
1244, 4142
1244, 4241
1245, 1542
1245, 2145
1245, 2541
1246, 1642
1246, 2146
1246, 2641
1247, 1742
1247, 2147
1247, 2741
1248, 1842
1248, 2148
1248, 2841
1249, 1942
1249, 2149
1249, 2941
1250, 2150
1251, 1152
1251, 2151
1252, 2152
1252, 2251
1253, 1352
1253, 2153
1253, 2351
1253, 3152
1253, 3251
1254, 1452
1254, 2154
1254, 2451
1254, 4152
1254, 4251
1255, 1552
1255, 2155
1255, 2551
1256, 1652
1256, 2156
1256, 2651
1257, 1752
1257, 2157
1257, 2751
1258, 1852
1258, 2158
1258, 2851
1259, 1952
1259, 2159
1259, 2951
1260, 2160
1261, 1162
1261, 2161
1262, 2162
1262, 2261
1263, 1362
1263, 2163
1263, 2361
1263, 3162
1263, 3261
1264, 1462
1264, 2164
1264, 2461
1264, 4162
1264, 4261
1265, 1562
1265, 2165
1265, 2561
1266, 1662
1266, 2166
1266, 2661
1267, 1276
1267, 1672
1267, 1762
1267, 2167
1267, 2176
1267, 2671
1267, 2761
1268, 1862
1268, 2168
1268, 2861
1269, 1296
1269, 1692
1269, 1962
1269, 2169
1269, 2196
1269, 2691
1269, 2961
1270, 2170
1271, 1172
1271, 2171
1272, 2172
1272, 2271
1273, 1372
1273, 2173
1273, 2371
1273, 3172
1273, 3271
1274, 1472
1274, 2174
1274, 2471
1274, 4172
1274, 4271
1275, 1572
1275, 2175
1275, 2571
1276, 1267
1276, 1672
1276, 1762
1276, 2167
1276, 2176
1276, 2671
1276, 2761
1277, 1772
1277, 2177
1277, 2771
1278, 1872
1278, 2178
1278, 2871
1279, 1297
1279, 1792
1279, 1972
1279, 2179
1279, 2197
1279, 2791
1279, 2971
1280, 2180
1281, 1182
1281, 2181
1282, 2182
1282, 2281
1283, 1382
1283, 2183
1283, 2381
1283, 3182
1283, 3281
1284, 1482
1284, 2184
1284, 2481
1284, 4182
1284, 4281
1285, 1582
1285, 2185
1285, 2581
1286, 1682
1286, 2186
1286, 2681
1287, 1782
1287, 2187
1287, 2781
1288, 1882
1288, 2188
1288, 2881
1289, 1982
1289, 2189
1289, 2981
1290, 2190
1291, 1192
1291, 2191
1292, 2192
1292, 2291
1293, 1392
1293, 2193
1293, 2391
1293, 3192
1293, 3291
1294, 1492
1294, 2194
1294, 2491
1294, 4192
1294, 4291
1295, 1592
1295, 2195
1295, 2591
1296, 1269
1296, 1692
1296, 1962
1296, 2169
1296, 2196
1296, 2691
1296, 2961
1297, 1279
1297, 1792
1297, 1972
1297, 2179
1297, 2197
1297, 2791
1297, 2971
1298, 1892
1298, 2198
1298, 2891
1299, 1992
1299, 2199
1299, 2991
1300, 3100
1301, 1103
1301, 3101
1302, 1203
1302, 2103
1302, 2301
1302, 3102
1302, 3201
1303, 3103
1303, 3301
1304, 1403
1304, 3104
1304, 3401
1304, 4103
1304, 4301
1305, 1503
1305, 3105
1305, 3501
1306, 1603
1306, 3106
1306, 3601
1307, 1703
1307, 3107
1307, 3701
1308, 1803
1308, 3108
1308, 3801
1309, 1903
1309, 3109
1309, 3901
1310, 3110
1311, 3111
1312, 2311
1312, 3112
1312, 3211
1313, 3113
1314, 3114
1315, 3115
1316, 3116
1317, 3117
1318, 3118
1319, 3119
1320, 3120
1321, 1123
1321, 3121
1322, 1223
1322, 2123
1322, 2321
1322, 3122
1322, 3221
1323, 3123
1323, 3321
1324, 1423
1324, 3124
1324, 3421
1324, 4123
1324, 4321
1325, 1523
1325, 3125
1325, 3521
1326, 1623
1326, 3126
1326, 3621
1327, 1723
1327, 3127
1327, 3721
1328, 1823
1328, 3128
1328, 3821
1329, 1923
1329, 3129
1329, 3921
1330, 3130
1331, 1133
1331, 3131
1332, 1233
1332, 2133
1332, 2331
1332, 3132
1332, 3231
1333, 3133
1333, 3331
1334, 1433
1334, 3134
1334, 3431
1334, 4133
1334, 4331
1335, 1533
1335, 3135
1335, 3531
1336, 1633
1336, 3136
1336, 3631
1337, 1733
1337, 3137
1337, 3731
1338, 1833
1338, 3138
1338, 3831
1339, 1933
1339, 3139
1339, 3931
1340, 3140
1341, 1143
1341, 3141
1342, 1243
1342, 2143
1342, 2341
1342, 3142
1342, 3241
1343, 3143
1343, 3341
1344, 1443
1344, 3144
1344, 3441
1344, 4143
1344, 4341
1345, 1543
1345, 3145
1345, 3541
1346, 1643
1346, 3146
1346, 3641
1347, 1743
1347, 3147
1347, 3741
1348, 1843
1348, 3148
1348, 3841
1349, 1943
1349, 3149
1349, 3941
1350, 3150
1351, 1153
1351, 3151
1352, 1253
1352, 2153
1352, 2351
1352, 3152
1352, 3251
1353, 3153
1353, 3351
1354, 1453
1354, 3154
1354, 3451
1354, 4153
1354, 4351
1355, 1553
1355, 3155
1355, 3551
1356, 1653
1356, 3156
1356, 3651
1357, 1753
1357, 3157
1357, 3751
1358, 1853
1358, 3158
1358, 3851
1359, 1953
1359, 3159
1359, 3951
1360, 3160
1361, 1163
1361, 3161
1362, 1263
1362, 2163
1362, 2361
1362, 3162
1362, 3261
1363, 3163
1363, 3361
1364, 1463
1364, 3164
1364, 3461
1364, 4163
1364, 4361
1365, 1563
1365, 3165
1365, 3561
1366, 1663
1366, 3166
1366, 3661
1367, 1376
1367, 1673
1367, 1763
1367, 3167
1367, 3176
1367, 3671
1367, 3761
1368, 1863
1368, 3168
1368, 3861
1369, 1396
1369, 1693
1369, 1963
1369, 3169
1369, 3196
1369, 3691
1369, 3961
1370, 3170
1371, 1173
1371, 3171
1372, 1273
1372, 2173
1372, 2371
1372, 3172
1372, 3271
1373, 3173
1373, 3371
1374, 1473
1374, 3174
1374, 3471
1374, 4173
1374, 4371
1375, 1573
1375, 3175
1375, 3571
1376, 1367
1376, 1673
1376, 1763
1376, 3167
1376, 3176
1376, 3671
1376, 3761
1377, 1773
1377, 3177
1377, 3771
1378, 1873
1378, 3178
1378, 3871
1379, 1397
1379, 1793
1379, 1973
1379, 3179
1379, 3197
1379, 3791
1379, 3971
1380, 3180
1381, 1183
1381, 3181
1382, 1283
1382, 2183
1382, 2381
1382, 3182
1382, 3281
1383, 3183
1383, 3381
1384, 1483
1384, 3184
1384, 3481
1384, 4183
1384, 4381
1385, 1583
1385, 3185
1385, 3581
1386, 1683
1386, 3186
1386, 3681
1387, 1783
1387, 3187
1387, 3781
1388, 1883
1388, 3188
1388, 3881
1389, 1983
1389, 3189
1389, 3981
1390, 3190
1391, 1193
1391, 3191
1392, 1293
1392, 2193
1392, 2391
1392, 3192
1392, 3291
1393, 3193
1393, 3391
1394, 1493
1394, 3194
1394, 3491
1394, 4193
1394, 4391
1395, 1593
1395, 3195
1395, 3591
1396, 1369
1396, 1693
1396, 1963
1396, 3169
1396, 3196
1396, 3691
1396, 3961
1397, 1379
1397, 1793
1397, 1973
1397, 3179
1397, 3197
1397, 3791
1397, 3971
1398, 1893
1398, 3198
1398, 3891
1399, 1993
1399, 3199
1399, 3991
1400, 4100
1401, 1104
1401, 4101
1402, 1204
1402, 2104
1402, 2401
1402, 4102
1402, 4201
1403, 1304
1403, 3104
1403, 3401
1403, 4103
1403, 4301
1404, 4104
1404, 4401
1405, 1504
1405, 4105
1405, 4501
1406, 1604
1406, 4106
1406, 4601
1407, 1704
1407, 4107
1407, 4701
1408, 1804
1408, 4108
1408, 4801
1409, 1904
1409, 4109
1409, 4901
1410, 4110
1411, 4111
1412, 2411
1412, 4112
1412, 4211
1413, 4113
1414, 4114
1415, 4115
1416, 1614
1416, 4116
1417, 1714
1417, 4117
1418, 4118
1419, 1914
1419, 4119
1420, 4120
1421, 1124
1421, 4121
1422, 1224
1422, 2124
1422, 2421
1422, 4122
1422, 4221
1423, 1324
1423, 3124
1423, 3421
1423, 4123
1423, 4321
1424, 4124
1424, 4421
1425, 1524
1425, 4125
1425, 4521
1426, 1624
1426, 4126
1426, 4621
1427, 1724
1427, 4127
1427, 4721
1428, 1824
1428, 4128
1428, 4821
1429, 1924
1429, 4129
1429, 4921
1430, 4130
1431, 1134
1431, 4131
1432, 1234
1432, 2134
1432, 2431
1432, 4132
1432, 4231
1433, 1334
1433, 3134
1433, 3431
1433, 4133
1433, 4331
1434, 4134
1434, 4431
1435, 1534
1435, 4135
1435, 4531
1436, 1634
1436, 4136
1436, 4631
1437, 1734
1437, 4137
1437, 4731
1438, 1834
1438, 4138
1438, 4831
1439, 1934
1439, 4139
1439, 4931
1440, 4140
1441, 1144
1441, 4141
1442, 1244
1442, 2144
1442, 2441
1442, 4142
1442, 4241
1443, 1344
1443, 3144
1443, 3441
1443, 4143
1443, 4341
1444, 4144
1444, 4441
1445, 1544
1445, 4145
1445, 4541
1446, 1644
1446, 4146
1446, 4641
1447, 1744
1447, 4147
1447, 4741
1448, 1844
1448, 4148
1448, 4841
1449, 1944
1449, 4149
1449, 4941
1450, 4150
1451, 1154
1451, 4151
1452, 1254
1452, 2154
1452, 2451
1452, 4152
1452, 4251
1453, 1354
1453, 3154
1453, 3451
1453, 4153
1453, 4351
1454, 4154
1454, 4451
1455, 1554
1455, 4155
1455, 4551
1456, 1654
1456, 4156
1456, 4651
1457, 1754
1457, 4157
1457, 4751
1458, 1854
1458, 4158
1458, 4851
1459, 1954
1459, 4159
1459, 4951
1460, 4160
1461, 1164
1461, 4161
1462, 1264
1462, 2164
1462, 2461
1462, 4162
1462, 4261
1463, 1364
1463, 3164
1463, 3461
1463, 4163
1463, 4361
1464, 4164
1464, 4461
1465, 1564
1465, 4165
1465, 4561
1466, 1664
1466, 4166
1466, 4661
1467, 1476
1467, 1674
1467, 1764
1467, 4167
1467, 4176
1467, 4671
1467, 4761
1468, 1864
1468, 4168
1468, 4861
1469, 1496
1469, 1694
1469, 1964
1469, 4169
1469, 4196
1469, 4691
1469, 4961
1470, 4170
1471, 1174
1471, 4171
1472, 1274
1472, 2174
1472, 2471
1472, 4172
1472, 4271
1473, 1374
1473, 3174
1473, 3471
1473, 4173
1473, 4371
1474, 4174
1474, 4471
1475, 1574
1475, 4175
1475, 4571
1476, 1467
1476, 1674
1476, 1764
1476, 4167
1476, 4176
1476, 4671
1476, 4761
1477, 1774
1477, 4177
1477, 4771
1478, 1874
1478, 4178
1478, 4871
1479, 1497
1479, 1794
1479, 1974
1479, 4179
1479, 4197
1479, 4791
1479, 4971
1480, 4180
1481, 1184
1481, 4181
1482, 1284
1482, 2184
1482, 2481
1482, 4182
1482, 4281
1483, 1384
1483, 3184
1483, 3481
1483, 4183
1483, 4381
1484, 4184
1484, 4481
1485, 1584
1485, 4185
1485, 4581
1486, 1684
1486, 4186
1486, 4681
1487, 1784
1487, 4187
1487, 4781
1488, 1884
1488, 4188
1488, 4881
1489, 1984
1489, 4189
1489, 4981
1490, 4190
1491, 1194
1491, 4191
1492, 1294
1492, 2194
1492, 2491
1492, 4192
1492, 4291
1493, 1394
1493, 3194
1493, 3491
1493, 4193
1493, 4391
1494, 4194
1494, 4491
1495, 1594
1495, 4195
1495, 4591
1496, 1469
1496, 1694
1496, 1964
1496, 4169
1496, 4196
1496, 4691
1496, 4961
1497, 1479
1497, 1794
1497, 1974
1497, 4179
1497, 4197
1497, 4791
1497, 4971
1498, 1894
1498, 4198
1498, 4891
1499, 1994
1499, 4199
1499, 4991
1501, 1105
1502, 1205
1502, 2105
1502, 2501
1503, 1305
1503, 3105
1503, 3501
1504, 1405
1504, 4105
1504, 4501
1506, 1605
1507, 1705
1508, 1805
1509, 1905
1512, 2511
1521, 1125
1522, 1225
1522, 2125
1522, 2521
1523, 1325
1523, 3125
1523, 3521
1524, 1425
1524, 4125
1524, 4521
1526, 1625
1527, 1725
1528, 1825
1529, 1925
1531, 1135
1532, 1235
1532, 2135
1532, 2531
1533, 1335
1533, 3135
1533, 3531
1534, 1435
1534, 4135
1534, 4531
1536, 1635
1537, 1735
1538, 1835
1539, 1935
1541, 1145
1542, 1245
1542, 2145
1542, 2541
1543, 1345
1543, 3145
1543, 3541
1544, 1445
1544, 4145
1544, 4541
1546, 1645
1547, 1745
1548, 1845
1549, 1945
1551, 1155
1552, 1255
1552, 2155
1552, 2551
1553, 1355
1553, 3155
1553, 3551
1554, 1455
1554, 4155
1554, 4551
1556, 1655
1557, 1755
1558, 1855
1559, 1955
1561, 1165
1562, 1265
1562, 2165
1562, 2561
1563, 1365
1563, 3165
1563, 3561
1564, 1465
1564, 4165
1564, 4561
1566, 1665
1567, 1576
1567, 1675
1567, 1765
1568, 1865
1569, 1596
1569, 1695
1569, 1965
1571, 1175
1572, 1275
1572, 2175
1572, 2571
1573, 1375
1573, 3175
1573, 3571
1574, 1475
1574, 4175
1574, 4571
1576, 1567
1576, 1675
1576, 1765
1577, 1775
1578, 1875
1579, 1597
1579, 1795
1579, 1975
1581, 1185
1582, 1285
1582, 2185
1582, 2581
1583, 1385
1583, 3185
1583, 3581
1584, 1485
1584, 4185
1584, 4581
1586, 1685
1587, 1785
1588, 1885
1589, 1985
1591, 1195
1592, 1295
1592, 2195
1592, 2591
1593, 1395
1593, 3195
1593, 3591
1594, 1495
1594, 4195
1594, 4591
1596, 1569
1596, 1695
1596, 1965
1597, 1579
1597, 1795
1597, 1975
1598, 1895
1599, 1995
1601, 1106
1602, 1206
1602, 2106
1602, 2601
1603, 1306
1603, 3106
1603, 3601
1604, 1406
1604, 4106
1604, 4601
1605, 1506
1607, 1706
1608, 1806
1609, 1906
1612, 2611
1614, 1416
1614, 4116
1617, 1716
1619, 1916
1621, 1126
1622, 1226
1622, 2126
1622, 2621
1623, 1326
1623, 3126
1623, 3621
1624, 1426
1624, 4126
1624, 4621
1625, 1526
1627, 1726
1628, 1826
1629, 1926
1631, 1136
1632, 1236
1632, 2136
1632, 2631
1633, 1336
1633, 3136
1633, 3631
1634, 1436
1634, 4136
1634, 4631
1635, 1536
1637, 1736
1638, 1836
1639, 1936
1641, 1146
1642, 1246
1642, 2146
1642, 2641
1643, 1346
1643, 3146
1643, 3641
1644, 1446
1644, 4146
1644, 4641
1645, 1546
1647, 1746
1648, 1846
1649, 1946
1651, 1156
1652, 1256
1652, 2156
1652, 2651
1653, 1356
1653, 3156
1653, 3651
1654, 1456
1654, 4156
1654, 4651
1655, 1556
1657, 1756
1658, 1856
1659, 1956
1661, 1166
1662, 1266
1662, 2166
1662, 2661
1663, 1366
1663, 3166
1663, 3661
1664, 1466
1664, 4166
1664, 4661
1665, 1566
1667, 1676
1667, 1766
1668, 1866
1669, 1696
1669, 1966
1670, 1760
1671, 1167
1671, 1176
1671, 1761
1672, 1267
1672, 1276
1672, 1762
1672, 2167
1672, 2176
1672, 2671
1672, 2761
1673, 1367
1673, 1376
1673, 1763
1673, 3167
1673, 3176
1673, 3671
1673, 3761
1674, 1467
1674, 1476
1674, 1764
1674, 4167
1674, 4176
1674, 4671
1674, 4761
1675, 1567
1675, 1576
1675, 1765
1676, 1667
1676, 1766
1677, 1767
1677, 1776
1678, 1768
1678, 1867
1678, 1876
1679, 1697
1679, 1769
1679, 1796
1679, 1967
1679, 1976
1681, 1186
1682, 1286
1682, 2186
1682, 2681
1683, 1386
1683, 3186
1683, 3681
1684, 1486
1684, 4186
1684, 4681
1685, 1586
1687, 1786
1688, 1886
1689, 1986
1690, 1960
1691, 1169
1691, 1196
1691, 1961
1692, 1269
1692, 1296
1692, 1962
1692, 2169
1692, 2196
1692, 2691
1692, 2961
1693, 1369
1693, 1396
1693, 1963
1693, 3169
1693, 3196
1693, 3691
1693, 3961
1694, 1469
1694, 1496
1694, 1964
1694, 4169
1694, 4196
1694, 4691
1694, 4961
1695, 1569
1695, 1596
1695, 1965
1696, 1669
